engine,dataset,regime,condition,examples,exact_match,token_f1,gold_answer_logprob,evidence_recall,candidate_tokens,selected_source_tokens,visible_prompt_tokens,selected_native_kv_tokens,active_detail_mib,retained_detail_mib,text_preparation_ms,kv_encode_ms,index_construction_ms,time_to_usable_context_ms,cold_end_to_end_ttft_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,itl_mean_ms,tokens_per_second,requests_per_second,cold_end_to_end_completion_ms,completion_p50_ms,completion_p95_ms,completion_p99_ms,ordinary_prefix_cache_hit_tokens,pra_hot_hit_rate,pra_warm_hit_rate,bytes_read,bytes_promoted,bytes_avoided,duplicate_physical_kv_avoided_bytes
mlx-lm,hotpotqa,concurrent_shared_resource,e2_native_kv,160,0.0,0.06578247039982721,-11.7062437415123,0.725,1435.0,376.3,38.925,376.3,41.1578125,41.1578125,9.06577508430928,35.29403329594061,0.0,44.35980838024989,,214.0890205046162,281.04931710986415,309.8912935797124,30.5634620023699,26.30535312860197,6.67500624848771,,916.3698123302311,1073.3991732355205,1169.5070455595849,0.0,1.0,0.0,43157094.4,0.0,43157094.4,37762457.6
mlx-lm,hotpotqa,multi_query_same_resource,e0_selected_text,60,0.0,0.06654753671394538,-11.664306449890137,0.725,1435.0,376.3,415.35,0.0,0.0,0.0,9.06577508430928,40.414289641194046,0.0,49.480064725503325,,53.66860388312489,58.84681808529422,61.72522137407212,8.761045197699813,97.08129661518242,,,263.29493790399283,277.1821041125804,279.93572250707075,376.3,0.0,0.0,0.0,0.0,0.0,0.0
mlx-lm,hotpotqa,multi_query_same_resource,e2_native_kv,60,0.0,0.06654753671394538,-11.664306449890137,0.725,1435.0,376.3,39.05,376.3,41.1578125,41.1578125,9.06577508430928,35.29403329594061,0.0,44.35980838024989,,57.529332931153476,61.6215854533948,63.3368580508977,10.347971227863615,83.66348453778411,,,302.45808290783316,321.54675755882636,322.4884861567989,0.0,1.0,0.0,43157094.4,0.0,43157094.4,43157094.4
mlx-lm,hotpotqa,warm_repeated,e0_selected_text,40,0.0,0.08701242170282418,-11.691213226318359,0.725,1435.0,376.3,415.35,0.0,0.0,0.0,9.06577508430928,40.414289641194046,0.0,49.480064725503325,,54.50591642875224,57.73453073343262,58.06410483084619,8.86197499981474,94.3193026267751,,,264.2800830071792,275.05601841257885,277.07741629332304,376.3,0.0,0.0,0.0,0.0,0.0,0.0
mlx-lm,hotpotqa,warm_repeated,e2_native_kv,40,0.0,0.08701242170282418,-11.691213226318359,0.725,1435.0,376.3,39.05,376.3,41.1578125,41.1578125,9.06577508430928,35.29403329594061,0.0,44.35980838024989,,57.39743739832193,60.88922077324241,62.03729634638876,10.365298003940236,82.31882698724651,,,304.5986460056156,319.4271666347049,320.35387736046687,0.0,1.0,0.0,43157094.4,0.0,43157094.4,43157094.4
mlx-lm,qasper,cold_one_shot,e0_selected_text,20,0.0,0.10980933800499018,-34.582628440856936,0.34791666666666665,5139.95,370.6,398.65,0.0,0.0,0.0,28.718241641763598,41.21569376438856,0.0,69.93393540615216,122.3600437399,53.20447951089591,57.82114325556904,61.34339511860161,8.483338591379479,97.45965059467802,,317.49120003078133,246.47175008431077,271.077897422947,274.129012231715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlx-lm,qasper,cold_one_shot,e2_native_kv,20,0.0,0.10980933800499018,-34.582628440856936,0.34791666666666665,5139.95,370.6,28.05,370.6,40.534375,40.534375,28.718241641763598,35.5102293076925,0.0,64.2284709494561,115.13595022261143,51.1631250847131,54.729315231088556,61.32582943188026,10.660430523769364,81.4418563801592,,360.34407522529364,301.0045209666714,316.1412621499039,325.53188604535535,0.0,0.0,0.0,42503372.8,0.0,0.0,0.0
mlx-lm,qasper,concurrent_shared_resource,e0_selected_text,160,0.0,0.11196740261923581,-34.30735759735107,0.34791666666666665,5139.95,370.6,398.525,0.0,0.0,0.0,28.718241641763598,41.21569376438856,0.0,69.93393540615216,,161.26112500205636,233.2595272921024,463.14215512480575,24.8445545863512,32.4951231182105,7.968595155168759,,729.9318335717544,880.0036940257996,921.6492802090943,370.6,0.0,0.0,0.0,0.0,0.0,0.0
mlx-lm,qasper,concurrent_shared_resource,e2_native_kv,160,0.0,0.11196740261923581,-34.30735759735107,0.34791666666666665,5139.95,370.6,27.925,370.6,40.534375,40.534375,28.718241641763598,35.5102293076925,0.0,64.2284709494561,,176.10437492839992,246.89849377609787,503.13883307157016,29.32042210140144,28.144602981704338,7.0585164112488465,,839.1087704803795,1015.8437602105549,1048.160487622954,0.0,1.0,0.0,42503372.8,0.0,42503372.8,37190451.2
mlx-lm,qasper,multi_query_same_resource,e0_selected_text,60,0.0,0.11559235330385552,-34.2887012163798,0.34791666666666665,5139.95,370.6,398.65,0.0,0.0,0.0,28.718241641763598,41.21569376438856,0.0,69.93393540615216,,46.26587510574609,54.88384623313323,55.94759366242215,9.082944292332167,94.29010768970304,,,259.6981874667108,270.42083342093974,298.6799022206103,370.6,0.0,0.0,0.0,0.0,0.0,0.0
mlx-lm,qasper,multi_query_same_resource,e2_native_kv,60,0.0,0.11559235330385552,-34.2887012163798,0.34791666666666665,5139.95,370.6,28.05,370.6,40.534375,40.534375,28.718241641763598,35.5102293076925,0.0,64.2284709494561,,49.98441645875573,56.83887921040878,58.88997075613588,10.60459257096754,82.00145397413763,,,297.55866655614227,315.71842106059194,319.3355122744106,0.0,1.0,0.0,42503372.8,0.0,42503372.8,42503372.8
mlx-lm,qasper,warm_repeated,e0_selected_text,40,0.0,0.10980933800499018,-34.582628440856936,0.34791666666666665,5139.95,370.6,398.65,0.0,0.0,0.0,28.718241641763598,41.21569376438856,0.0,69.93393540615216,,46.1338545428589,53.44677737448364,54.77182811591774,8.960865126193866,96.01218066654552,,,258.9431044179946,272.76531112147495,274.0575856436044,370.6,0.0,0.0,0.0,0.0,0.0,0.0
mlx-lm,qasper,warm_repeated,e2_native_kv,40,0.0,0.10980933800499018,-34.582628440856936,0.34791666666666665,5139.95,370.6,28.05,370.6,40.534375,40.534375,28.718241641763598,35.5102293076925,0.0,64.2284709494561,,50.015520537272096,58.264670544303954,58.99132613558322,10.437949774938676,84.36341709176658,,,299.3890625657514,311.8019312969409,318.9190906798467,0.0,1.0,0.0,42503372.8,0.0,42503372.8,42503372.8
sglang-mlx,2wikimultihopqa,cold_one_shot,e0_selected_text,20,0.0,0.07388888888888889,,0.775,1011.05,341.5,374.95,0.0,0.0,0.0,8.986368693877012,69.96070822933689,0.0,78.9470769232139,114.21687068650499,33.83122943341732,50.69988786708564,58.7402440747246,10.081445562916443,91.22209120323585,,346.09119570814073,272.52712508197874,294.1527889575809,296.50115764699876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,2wikimultihopqa,cold_one_shot,e2_native_kv,20,0.0,0.07388888888888889,,0.775,1011.05,341.5,33.45,341.5,37.3515625,37.3515625,8.986368693877012,36.989558406639844,0.0,45.975927100516856,71.17538541788235,27.135250042192638,28.996122570242733,29.21712464420125,11.736310686430205,82.34688328354233,,341.1117707961239,302.6159170549363,322.85310889128596,325.18288884777576,0.0,0.0,0.0,39165952.0,0.0,0.0,0.0
sglang-mlx,2wikimultihopqa,concurrent_shared_resource,e0_selected_text,160,0.0,0.07154251283846873,,0.775,1011.05,341.5,374.825,0.0,0.0,0.0,8.986368693877012,69.96070822933689,0.0,78.9470769232139,,115.8184795640409,227.768693305552,279.0159483486785,42.80824785781316,21.93358898632009,7.311196328773363,,1122.1461455570534,1207.9731458215958,1291.167417075485,341.5,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,2wikimultihopqa,concurrent_shared_resource,e2_native_kv,160,0.0,0.07154251283846873,,0.775,1011.05,341.5,33.325,341.5,37.3515625,37.3515625,8.986368693877012,36.989558406639844,0.0,45.975927100516856,,113.56908292509615,221.72175130108369,230.32658685930073,48.29917890608118,19.701005300685974,6.567001766895324,,1236.9152914034203,1334.330322279129,1346.7355421744287,0.0,1.0,0.0,39165952.0,0.0,39165952.0,34270208.0
sglang-mlx,2wikimultihopqa,multi_query_same_resource,e0_selected_text,60,0.0,0.07079346092503988,,0.775,1011.05,341.5,374.95,0.0,0.0,0.0,8.986368693877012,69.96070822933689,0.0,78.9470769232139,,27.902104542590678,30.986495758406818,33.13220589421688,10.24706892810924,92.17278902301169,,,267.84581190440804,290.5556919402443,307.8650956763886,341.5,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,2wikimultihopqa,multi_query_same_resource,e2_native_kv,60,0.0,0.07079346092503988,,0.775,1011.05,341.5,33.45,341.5,37.3515625,37.3515625,8.986368693877012,36.989558406639844,0.0,45.975927100516856,,26.845499989576638,28.4610397182405,30.07380078546703,11.891202777590387,81.13902598033616,,,302.570833475329,326.7166165634989,340.8594625070691,0.0,1.0,0.0,39165952.0,0.0,39165952.0,39165952.0
sglang-mlx,2wikimultihopqa,warm_repeated,e0_selected_text,40,0.0,0.07388888888888889,,0.775,1011.05,341.5,374.95,0.0,0.0,0.0,8.986368693877012,69.96070822933689,0.0,78.9470769232139,,27.30297890957445,29.376458225306123,29.52692633261904,10.119985145486325,94.41594992752147,,,264.56304150633514,283.0311125493608,300.108308813069,341.5,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,2wikimultihopqa,warm_repeated,e2_native_kv,40,0.0,0.07388888888888889,,0.775,1011.05,341.5,33.45,341.5,37.3515625,37.3515625,8.986368693877012,36.989558406639844,0.0,45.975927100516856,,26.738666463643312,30.598784936591976,33.586571861524135,11.713129622385958,82.86818923102489,,,301.3612285722047,323.32751424983144,385.3324423660524,0.0,1.0,0.0,39165952.0,0.0,39165952.0,39165952.0
sglang-mlx,hotpotqa,cold_one_shot,e0_selected_text,20,0.0,0.08449141329946283,,0.725,1435.0,376.3,415.35,0.0,0.0,0.0,13.502906321082264,73.83887914475054,0.0,87.3417854658328,127.84314381424338,38.964833482168615,50.82973598036916,60.3016472281888,10.142694921840144,88.59099283088382,,361.12632285803556,277.90868759620935,313.07672088732943,314.63997705606744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,hotpotqa,cold_one_shot,e2_native_kv,20,0.0,0.08449141329946283,,0.725,1435.0,376.3,39.05,376.3,41.1578125,41.1578125,13.502906321082264,37.188425031490624,0.0,50.69133135257289,78.71609578141943,28.20416644681245,33.77940589562059,40.88271407410501,11.741045204942804,82.72337496641236,,348.7613646546379,303.91783348750323,344.7292167227716,381.4215097483247,0.0,0.0,0.0,43157094.4,0.0,0.0,0.0
sglang-mlx,hotpotqa,concurrent_shared_resource,e0_selected_text,160,0.0,0.0678213067677077,,0.725,1435.0,376.3,415.225,0.0,0.0,0.0,13.502906321082264,73.83887914475054,0.0,87.3417854658328,,122.59404151700437,234.82272982364518,345.89560296153604,44.01407232995236,21.044035533740654,7.014678511246885,,1144.7821875335649,1191.9226567959377,1400.2590409945697,376.3,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,hotpotqa,concurrent_shared_resource,e2_native_kv,160,0.0,0.0678213067677077,,0.725,1435.0,376.3,38.925,376.3,41.1578125,41.1578125,13.502906321082264,37.188425031490624,0.0,50.69133135257289,,117.68270807806402,229.31515276432037,235.9956522239372,50.2200441207843,18.786768829515175,6.262256276505058,,1271.0452290484682,1342.675931320989,1472.4850000347942,0.0,1.0,0.0,43157094.4,0.0,43157094.4,37762457.6
sglang-mlx,hotpotqa,multi_query_same_resource,e0_selected_text,60,0.0,0.06746295843819064,,0.725,1435.0,376.3,415.35,0.0,0.0,0.0,13.502906321082264,73.83887914475054,0.0,87.3417854658328,,29.39402055926621,32.20417045522481,35.85746719967574,10.19329021236036,91.7948614521279,,,266.6252915514633,294.13146229926497,301.1420820537023,376.3,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,hotpotqa,multi_query_same_resource,e2_native_kv,60,0.0,0.06746295843819064,,0.725,1435.0,376.3,39.05,376.3,41.1578125,41.1578125,13.502906321082264,37.188425031490624,0.0,50.69133135257289,,27.81399991363287,30.902597308158875,33.71474444400519,11.858504231465792,80.504810161007,,,304.0695834206417,328.0930066714063,343.345424956642,0.0,1.0,0.0,43157094.4,0.0,43157094.4,43157094.4
sglang-mlx,hotpotqa,warm_repeated,e0_selected_text,40,0.0,0.08449141329946283,,0.725,1435.0,376.3,415.35,0.0,0.0,0.0,13.502906321082264,73.83887914475054,0.0,87.3417854658328,,28.512729448266327,30.46747695188969,32.552115286234766,10.313524728205621,90.85116040719467,,,269.1294584656134,279.4374971650541,293.1524619809352,376.3,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,hotpotqa,warm_repeated,e2_native_kv,40,0.0,0.08449141329946283,,0.725,1435.0,376.3,39.05,376.3,41.1578125,41.1578125,13.502906321082264,37.188425031490624,0.0,50.69133135257289,,27.976603945717216,30.586260708514597,31.197673217393458,12.059194565517828,78.93753196234128,,,305.6107710581273,321.451858303044,326.00963315228,0.0,1.0,0.0,43157094.4,0.0,43157094.4,43157094.4
sglang-mlx,qasper,cold_one_shot,e0_selected_text,20,0.0,0.10480933800499018,,0.34791666666666665,5139.95,370.6,398.65,0.0,0.0,0.0,32.823964685667306,72.20611054217443,0.0,105.03007522784173,135.5597023619339,30.190603923983872,37.67259137239307,40.38021824788302,10.23726204217857,90.48127275023663,,371.01791898021474,266.8295205803588,281.80534339044243,303.56240224558854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,qasper,cold_one_shot,e2_native_kv,20,0.0,0.10480933800499018,,0.34791666666666665,5139.95,370.6,28.05,370.6,40.534375,40.534375,32.823964685667306,35.53681873017922,0.0,68.36078341584653,90.19660196499899,20.577416056767106,27.198652620427314,27.64999696519226,11.836287869727643,81.83371737894856,,362.4324332922697,295.7799374125898,313.3330078329891,328.47170165739954,0.0,0.0,0.0,42503372.8,0.0,0.0,0.0
sglang-mlx,qasper,concurrent_shared_resource,e0_selected_text,160,0.0,0.11660033912717231,,0.34791666666666665,5139.95,370.6,398.525,0.0,0.0,0.0,32.823964685667306,72.20611054217443,0.0,105.03007522784173,,105.72835453785956,204.65007673483322,506.6483085486103,43.55494876401043,21.693386200975127,7.231128733658375,,1091.2104165181518,1188.4487771196227,1548.2594170607626,370.6,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,qasper,concurrent_shared_resource,e2_native_kv,160,0.0,0.11660033912717231,,0.34791666666666665,5139.95,370.6,27.925,370.6,40.534375,40.534375,32.823964685667306,35.53681873017922,0.0,68.36078341584653,,101.12670809030533,173.88213082449505,214.69787286128843,50.655162615736984,19.16932979557757,6.389776598525857,,1232.5241665821522,1388.9098455547266,1885.5890829581767,0.0,1.0,0.0,42503372.8,0.0,42503372.8,37190451.2
sglang-mlx,qasper,multi_query_same_resource,e0_selected_text,60,0.0,0.1177858355850571,,0.34791666666666665,5139.95,370.6,398.65,0.0,0.0,0.0,32.823964685667306,72.20611054217443,0.0,105.03007522784173,,22.25199993699789,29.15876066545024,42.47244589962058,10.127828956709878,93.87436466032004,,,258.10164550784975,278.1010545906611,286.5378816239535,370.6,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,qasper,multi_query_same_resource,e2_native_kv,60,0.0,0.1177858355850571,,0.34791666666666665,5139.95,370.6,28.05,370.6,40.534375,40.534375,32.823964685667306,35.53681873017922,0.0,68.36078341584653,,20.86627040989697,27.834010135848075,31.452398390974842,11.639765401849981,83.50562561810546,,,296.74843698740005,313.5072417324409,315.28904136735946,0.0,1.0,0.0,42503372.8,0.0,42503372.8,42503372.8
sglang-mlx,qasper,warm_repeated,e0_selected_text,40,0.0,0.10480933800499018,,0.34791666666666665,5139.95,370.6,398.65,0.0,0.0,0.0,32.823964685667306,72.20611054217443,0.0,105.03007522784173,,21.64266654290259,28.49861599970609,29.234553379938006,10.318756611946888,92.55169137808146,,,261.8175206007436,272.885560314171,294.832671135664,370.6,0.0,0.0,0.0,0.0,0.0,0.0
sglang-mlx,qasper,warm_repeated,e2_native_kv,40,0.0,0.10480933800499018,,0.34791666666666665,5139.95,370.6,28.05,370.6,40.534375,40.534375,32.823964685667306,35.53681873017922,0.0,68.36078341584653,,20.6119375070557,27.794804121367633,31.98048426304012,11.807909518045008,82.24193237698911,,,296.6275829821825,315.09909856831655,324.7611387097277,0.0,1.0,0.0,42503372.8,0.0,42503372.8,42503372.8
vllm-metal,2wikimultihopqa,cold_one_shot,e0_selected_text,20,0.0,0.0788888888888889,,0.775,1011.05,344.8,378.25,0.0,0.0,0.0,15.572927054017782,,,90.4640041757375,,,,,,65.14264952432418,,461.01407113019377,367.27224942296743,391.01869212463504,471.5676720626651,344.8,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,2wikimultihopqa,cold_one_shot,e2_native_kv,20,0.0,0.0788888888888889,,0.775,1011.05,344.8,33.45,344.8,37.7125,37.7125,15.572927054017782,58.80967499688268,6.99403336038813,81.37663541128859,,,,,,68.74076245803222,,432.25099788978696,358.6808545514941,378.11936422949657,381.0914393211715,0.0,0.0,0.0,39544422.4,0.0,0.0,0.0
vllm-metal,2wikimultihopqa,concurrent_shared_resource,e0_selected_text,160,0.0,0.06648548041011276,,0.775,1011.05,344.8,378.125,0.0,0.0,0.0,15.572927054017782,,,90.4640041757375,,,,,,57.4234265142362,19.141142171412067,,427.4435209808871,449.6869646711274,455.5786671116948,370.8,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,2wikimultihopqa,concurrent_shared_resource,e2_native_kv,160,0.0,0.06648548041011276,,0.775,1011.05,344.8,33.325,344.8,37.7125,37.7125,15.572927054017782,58.80967499688268,6.99403336038813,81.37663541128859,,,,,,58.847548819240274,19.615849606413423,,410.964937414974,431.39356740284694,439.20462508685887,26.0,1.0,0.0,39544422.4,0.0,39544422.4,34601369.6
vllm-metal,2wikimultihopqa,multi_query_same_resource,e0_selected_text,60,0.0,0.05776168276168277,,0.775,1011.05,344.8,378.25,0.0,0.0,0.0,15.572927054017782,,,90.4640041757375,,,,,,67.0482024092353,,,360.78156251460314,385.07935267407447,410.8043002360499,353.6,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,2wikimultihopqa,multi_query_same_resource,e2_native_kv,60,0.0,0.05776168276168277,,0.775,1011.05,344.8,33.45,344.8,37.7125,37.7125,15.572927054017782,58.80967499688268,6.99403336038813,81.37663541128859,,,,,,67.74620859548664,,,359.89677102770656,376.0736585012637,421.54861122835405,8.8,1.0,0.0,39544422.4,0.0,39544422.4,39544422.4
vllm-metal,2wikimultihopqa,warm_repeated,e0_selected_text,40,0.0,0.05722222222222223,,0.775,1011.05,344.8,378.25,0.0,0.0,0.0,15.572927054017782,,,90.4640041757375,,,,,,72.47244777085247,,,352.9831664636731,375.97136604599655,406.1604589596391,371.2,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,2wikimultihopqa,warm_repeated,e2_native_kv,40,0.0,0.05722222222222223,,0.775,1011.05,344.8,33.45,344.8,37.7125,37.7125,15.572927054017782,58.80967499688268,6.99403336038813,81.37663541128859,,,,,,70.83386782820101,,,354.3146875454113,369.900830683764,386.74657092196867,26.4,1.0,0.0,39544422.4,0.0,39544422.4,39544422.4
vllm-metal,hotpotqa,cold_one_shot,e0_selected_text,20,0.0,0.0742010092590588,,0.725,1435.0,377.6,416.65,0.0,0.0,0.0,16.673524933867157,,,76.16212287684903,,,,,,67.25581822720123,,434.12081240676343,365.6484999228269,375.89928397210315,381.72392320120707,377.6,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,hotpotqa,cold_one_shot,e2_native_kv,20,0.0,0.0742010092590588,,0.725,1435.0,377.6,39.05,377.6,41.3,41.3,16.673524933867157,57.36273124348372,6.905001949053258,80.94125812640414,,,,,,67.26763644506272,,438.69294547475874,359.24731253180653,377.30173704912886,389.67878023860976,0.0,0.0,0.0,43306188.8,0.0,0.0,0.0
vllm-metal,hotpotqa,concurrent_shared_resource,e0_selected_text,160,0.0,0.06835406516092006,,0.725,1435.0,377.6,416.525,0.0,0.0,0.0,16.673524933867157,,,76.16212287684903,,,,,,57.42304577369688,19.14101525789896,,427.24264541175216,442.7225041785275,458.3643330261111,409.2,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,hotpotqa,concurrent_shared_resource,e2_native_kv,160,0.0,0.06835406516092006,,0.725,1435.0,377.6,38.925,377.6,41.3,41.3,16.673524933867157,57.36273124348372,6.905001949053258,80.94125812640414,,,,,,58.48826003895012,19.49608667965004,,409.54241692088544,437.64937508385606,449.9186249449849,31.6,1.0,0.0,43306188.8,0.0,43306188.8,37892915.2
vllm-metal,hotpotqa,multi_query_same_resource,e0_selected_text,60,0.0,0.07185355517213776,,0.725,1435.0,377.6,416.65,0.0,0.0,0.0,16.673524933867157,,,76.16212287684903,,,,,,66.94957222304026,,,364.21545792836696,388.0889938445761,436.85314122121747,388.0,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,hotpotqa,multi_query_same_resource,e2_native_kv,60,0.0,0.07185355517213776,,0.725,1435.0,377.6,39.05,377.6,41.3,41.3,16.673524933867157,57.36273124348372,6.905001949053258,80.94125812640414,,,,,,67.8273033218037,,,363.1349374772981,376.9292725715786,400.3994643036275,10.4,1.0,0.0,43306188.8,0.0,43306188.8,43306188.8
vllm-metal,hotpotqa,warm_repeated,e0_selected_text,40,0.0,0.07330210424250672,,0.725,1435.0,377.6,416.65,0.0,0.0,0.0,16.673524933867157,,,76.16212287684903,,,,,,68.79151198023878,,,351.40564606990665,376.7206358956173,388.54796327184886,408.8,0.0,0.0,0.0,0.0,0.0,0.0
vllm-metal,hotpotqa,warm_repeated,e2_native_kv,40,0.0,0.07330210424250672,,0.725,1435.0,377.6,39.05,377.6,41.3,41.3,16.673524933867157,57.36273124348372,6.905001949053258,80.94125812640414,,,,,,68.73088566306822,,,352.2173749515787,373.7445633043535,376.88945138361305,31.2,1.0,0.0,43306188.8,0.0,43306188.8,43306188.8
vllm-metal,qasper,cold_one_shot,e0_selected_text,20,0.0,0.10096318415883633,,0.34791666666666665,5139.95,372.0,400.05,0.0,0.0,0.0,32.87715628976002,,,88.71826052200049,,,,,,71.87908821745347,,431.7706106114201,349.1652288939804,375.2500315429643,377.71987269166857,372.0,0.0,0.0,0.0,0.0,0.0,0.0
