active_kv_fraction,annotated_hops,answer_contained,answer_tokens,attention_entropy,budget_allocation,conceptual_selected_parents,condition,cpu_reference_cache_bytes,cross_shard_interval_count,dataset,deduplicated_materialization_tokens,encoding_granularity_tokens,evidence_attention_mass,evidence_coverage,evidence_density,evidence_kv_tokens,evidence_source_tokens,exact_match,example_id,generated_answer,generated_tokens,gold_mean_token_logprob,gold_sequence_logprob,gpu_reference_cache_bytes,h2d_kv_bytes,interval_resolution_seconds,kv_budget,kv_reduction_vs_whole,logical_gather_seconds,logical_h2d_seconds,logical_source_tokens,materialization_band,materialization_policy,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,non_evidence_kv_tokens,normalized_answer_accuracy,oracle_labels_used,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,phase,question_type,radius_left,radius_right,raw_answer,reference_answer,requested_materialization_tokens,selection_policy,teacher_forced_seconds,token_f1,tokens_per_second,total_generation_seconds,tpot_seconds,ttft_seconds,whole_parent_tokens,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_whole
0.10353535353535354,2,0.0,3,2.86042258143425,,13,M3_radius_0,363331584,56.0,musique,328,256,0.7342979631253651,1.0,1.0,328,328,0.0,2hop__10122_18974,The dialect,8,-10.487971305847168,-31.463912963867188,0,37617664.0,0.006065099849365652,,0.21153846153846156,0.00816540012601763,0.083412199979648,3168,all_28,logical_intervals,328,0.7342979631253651,37617664.0,9184,0.0,0,0.0,True,1220574720,1247805440,validation,2hop,0,0,The dialect\n\nThe latter\n\nThe latter,Chen Zheng,328,annotated_evidence_oracle,0.37952890002634376,0.0,3.4137892334167477,2.3434370000613853,0.28249648570947883,0.36536010005511343,416,-5.072574615478516,0.026871681213378906
0.10606060606060606,2,0.0,3,2.882646007197244,,13,M3_radius_2,363331584,56.0,musique,336,256,0.7159425254379,1.0,0.9761904761904762,328,328,0.0,2hop__10122_18974,The dialect,8,-10.58469295501709,-31.754077911376953,0,38535168.0,0.006500700255855918,,0.1923076923076923,0.007771899574436247,0.0784566996153444,3168,all_28,logical_intervals,336,0.7409331968852452,38535168.0,9408,0.024990676237004145,8,0.0,True,1220717056,1247805440,validation,2hop,2,2,The dialect\n\nThe latter\n\nThe latter,Chen Zheng,336,annotated_evidence_oracle,0.37511270004324615,0.0,3.543428682779441,2.257700299960561,0.27228984286609503,0.3509792999830097,416,-5.1692962646484375,-0.06984996795654297
0.10858585858585859,2,0.0,3,2.8811079391411374,,13,M3_radius_4,363331584,56.0,musique,344,256,0.7120567624058042,1.0,0.9534883720930233,328,328,0.0,2hop__10122_18974,Zhe,8,-10.343109130859375,-31.029325485229492,0,39452672.0,0.005981600261293352,,0.17307692307692313,0.007780599989928305,0.06989560043439269,3168,all_28,logical_intervals,344,0.7517444448811668,39452672.0,9632,0.03968769817480019,16,0.0,True,1221106176,1247805440,validation,2hop,4,4,Zhe\nThe\nThe\nZ,Chen Zheng,344,annotated_evidence_oracle,0.3661235000472516,0.0,3.5041093128505865,2.2830337999621406,0.27514638572133016,0.3564441999187693,416,-4.927712440490723,0.17173385620117188
0.11363636363636363,2,0.0,3,2.916503314461027,,13,M3_radius_8,363331584,56.0,musique,360,256,0.6841355391911098,1.0,0.9111111111111111,328,328,0.0,2hop__10122_18974,The dialect,8,-9.836483001708984,-29.509449005126953,0,41287680.0,0.00689140020404011,,0.13461538461538458,0.008410700364038348,0.07253819983452559,3168,all_28,logical_intervals,360,0.7532794731003898,41287680.0,10080,0.06914393297795739,32,0.0,True,1221347840,1247805440,validation,2hop,8,8,The dialect\n\nThe\n\nZhejiang,Chen Zheng,360,annotated_evidence_oracle,0.372769600013271,0.0,3.490250030233099,2.292099399957806,0.27671852857539697,0.3541805000277236,416,-4.421086311340332,0.6783599853515625
0.0,2,0.0,6,,,0,M_none,398770176,0.0,musique,0,256,,0.0,0.0,0,472,0.0,2hop__10515_21567,The system of musical notation introduced by the,8,-7.794465065002441,-46.766788482666016,0,0.0,0.0,,1.0,0.0,0.0,3477,none,none,0.0,,0.0,0.0,,0,0.0,False,1221383168,1262485504,validation,2hop,,,The system of musical notation introduced by the,John Kukuzelis,0,none,0.15988120005931705,0.0,10.365675102750311,0.7717780000530183,0.08894128571929676,0.1485511000500992,544,0.0,3.1611499786376953
0.004889272361230946,2,0.0,6,2.1603350043296814,,17,M0_native_gist,398770176,0.0,musique,17,256,0.0,0.0,0.0,0,472,0.0,2hop__10515_21567,[]**********,8,-16.24177360534668,-97.45063781738281,0,1949696.0,0.0,,0.96875,0.0,0.08074109989684075,3477,all_28,native_gist_only,17,0.1650117955286987,1949696.0,476,0.1650117955286987,17,0.0,True,1215872512,1262485504,validation,2hop,,,[]**********,John Kukuzelis,17,annotated_evidence_oracle,0.4051667000167072,0.0,3.1084271051571037,2.5736489000264555,0.31086501429256586,0.3970293999882415,544,-8.447308540344238,-5.286158561706543
0.15645671555939028,2,0.0,6,3.028456598520279,,17,M1_whole_parent,398770176,0.0,musique,544,256,0.7021462438361985,1.0,0.8676470588235294,472,472,0.0,2hop__10515_21567,The Roman and the,8,-10.955615043640137,-65.73368835449219,0,0.0,0.0,,0.0,0.0,0.0,3477,all_28,selected_chunks,544,0.7778002343007496,0.0,15232,0.07565400609746575,72,0.0,True,1230288384,1283457024,validation,2hop,,,The Roman and the\nThe Roman and,John Kukuzelis,544,annotated_evidence_oracle,0.3450357000110671,0.0,4.36243312533509,1.8338389999698848,0.21714234285588777,0.3130628999788314,544,-3.1611499786376953,0.0
0.13574920908829452,2,0.0,6,2.9261072405747006,,17,M3_radius_0,398770176,56.0,musique,472,256,0.7815088225262505,1.0,1.0,472,472,0.0,2hop__10515_21567,Question. The 14th.,8,-8.893655776977539,-53.36193084716797,0,54132736.0,0.010349499876610935,,0.13235294117647056,0.01364669983740896,0.1030531998258084,3477,all_28,logical_intervals,472,0.7815088225262505,54132736.0,13216,0.0,0,0.0,True,1227957760,1262485504,validation,2hop,0,0,Question. The 14th.,John Kukuzelis,472,annotated_evidence_oracle,0.4625188000500202,0.0,2.9564453150281946,2.7059522999916226,0.32666405714449603,0.41865520004648715,544,-1.0991907119750977,2.0619592666625977
0.13805004314063848,2,0.0,6,2.9025563299655914,,17,M3_radius_2,398770176,56.0,musique,480,256,0.7718290346009391,1.0,0.9833333333333333,472,472,0.0,2hop__10515_21567,The Roman and the 14th,8,-8.665732383728027,-51.99439239501953,0,55050240.0,0.007492300006560981,,0.11764705882352944,0.009903599973767996,0.09313120052684098,3477,all_28,logical_intervals,480,0.7881211425576892,55050240.0,13440,0.01629211538238451,8,0.0,True,1228052992,1262485504,validation,2hop,2,2,The Roman and the 14th,John Kukuzelis,480,annotated_evidence_oracle,0.4211929999291897,0.0,3.0508631901985788,2.6222087000496686,0.3158903714169615,0.4103895000880584,544,-0.8712673187255859,2.2898826599121094
0.14035087719298245,2,0.0,6,2.95216189963477,,17,M3_radius_4,398770176,56.0,musique,488,256,0.7525135544793946,1.0,0.9672131147540983,472,472,0.0,2hop__10515_21567,The Roman and the 14th,8,-9.671242713928223,-58.0274543762207,0,55967744.0,0.0075516997603699565,,0.1029411764705882,0.00999019993469119,0.09597889997530729,3477,all_28,logical_intervals,488,0.7817304304667881,55967744.0,13664,0.02921687765046954,16,0.0,True,1228147712,1262485504,validation,2hop,4,4,The Roman and the 14th,John Kukuzelis,488,annotated_evidence_oracle,0.4260499000083655,0.0,2.7942560294889387,2.863016100018285,0.3513490714332355,0.4027769999811426,544,-1.8767776489257812,1.284372329711914
0.1449525452976704,2,0.0,6,3.008936801127025,,17,M3_radius_8,398770176,56.0,musique,504,256,0.7308744745595115,1.0,0.9365079365079365,472,472,0.0,2hop__10515_21567,The Roman,8,-9.975764274597168,-59.854583740234375,0,57802752.0,0.010131399962119758,,0.07352941176470584,0.013376399641856551,0.1037759002065286,3477,all_28,logical_intervals,504,0.7831296026706696,57802752.0,14112,0.05225513266798641,32,0.0,True,1228444672,1262485504,validation,2hop,8,8,The Roman\nThe\nThe\nThe,John Kukuzelis,504,annotated_evidence_oracle,0.4457828999729827,0.0,1.9283970274644722,4.148523299954832,0.5337065714411438,0.4117632999550551,544,-2.1812992095947266,0.9798507690429688
0.0,2,0.0,19,,,0,M_none,318144512,0.0,musique,0,256,,0.0,0.0,0,346,0.0,2hop__10620_79092,The volcano last erupted when the legendary King,8,-4.476217269897461,-85.04812622070312,0,0.0,0.0,,1.0,0.0,0.0,2774,none,none,0.0,,0.0,0.0,,0,0.0,False,1219315712,1268776960,validation,2hop,,,The volcano last erupted when the legendary King,lava samples have been dated at 341 to 335 million years old,0,none,0.16014399996493012,0.0,9.396220040622635,0.8514062000904232,0.10124178571693067,0.14199310005642474,416,0.0,2.020780086517334
0.004686373467916366,2,0.0,19,2.1385712368147716,,13,M0_native_gist,318144512,0.0,musique,13,256,0.0,0.0,0.0,0,346,0.0,2hop__10620_79092,[]* []* []* []* []* []* []* []*,8,-8.438605308532715,-160.33349609375,0,1490944.0,0.0,,0.96875,0.0,0.06854640040546656,2774,all_28,native_gist_only,13,0.16731130947092815,1490944.0,364,0.16731130947092815,13,0.0,True,1213037056,1256194048,validation,2hop,,,[]* []* []* []* []* []* []* []*,lava samples have been dated at 341 to 335 million years old,13,annotated_evidence_oracle,0.3751924999523908,0.0,3.370702344000604,2.373392599984072,0.2858304714318365,0.3717764999018982,416,-3.962388038635254,-1.94160795211792
0.1499639509733237,2,0.0,19,3.041598771299635,,13,M1_whole_parent,318144512,0.0,musique,416,256,0.6412409192749432,1.0,0.8317307692307693,346,346,0.0,2hop__10620_79092,The first,8,-6.496997356414795,-123.44294738769531,0,0.0,0.0,,0.0,0.0,0.0,2774,all_28,selected_chunks,416,0.7497433360133853,0.0,11648,0.10850242292508483,70,0.0,True,1221675520,1256194048,validation,2hop,,,The first\nThe second\nThe,lava samples have been dated at 341 to 335 million years old,416,annotated_evidence_oracle,0.3146663000807166,0.0,4.745027996465616,1.6859753000317141,0.20143704285978206,0.2753851000452414,416,-2.020780086517334,0.0
0.1247296322999279,2,0.0,19,2.9775360098906924,,13,M3_radius_0,318144512,56.0,musique,346,256,0.7197748294898442,1.0,1.0,346,346,0.0,2hop__10620_79092,"The stone, and the first, and",8,-6.716164588928223,-127.60712432861328,0,39682048.0,0.0061391000635921955,,0.16826923076923073,0.008692799834534526,0.07660309982020408,2774,all_28,logical_intervals,346,0.7197748294898442,39682048.0,9688,0.0,0,0.0,True,1220612608,1256194048,validation,2hop,0,0,"The stone, and the first, and",lava samples have been dated at 341 to 335 million years old,346,annotated_evidence_oracle,0.38783049990888685,0.0,3.494633378781107,2.2892244000686333,0.27593058570554213,0.3569832000648603,416,-2.2399473190307617,-0.21916723251342773
0.12761355443403027,2,0.0,19,2.9485171479838237,,13,M3_radius_2,318144512,56.0,musique,354,256,0.7121131271123886,1.0,0.9774011299435028,346,346,0.0,2hop__10620_79092,"The Stone, and the",8,-6.725743770599365,-127.78913116455078,0,40599552.0,0.008048600051552057,,0.14903846153846156,0.011248700320720673,0.07410430000163615,2774,all_28,logical_intervals,354,0.7393487862178257,40599552.0,9912,0.027235669316723943,8,0.0,True,1220733952,1256194048,validation,2hop,2,2,"The Stone, and the\nThe",lava samples have been dated at 341 to 335 million years old,354,annotated_evidence_oracle,0.41644170007202774,0.0,3.2694846573213194,2.446868799976073,0.29329818571984234,0.39328309998381883,416,-2.2495265007019043,-0.2287464141845703
0.13049747656813265,2,0.0,19,2.9620557810579027,,13,M3_radius_4,318144512,56.0,musique,362,256,0.699390383703368,1.0,0.9558011049723757,346,346,0.0,2hop__10620_79092,"The first, and the first, and",8,-6.633869647979736,-126.04351806640625,0,41517056.0,0.005947699770331383,,0.1298076923076923,0.00896799995098263,0.08213560027070343,2774,all_28,logical_intervals,362,0.7431816639644759,41517056.0,10136,0.04379128814408822,16,0.0,True,1220855296,1256194048,validation,2hop,4,4,"The first, and the first, and",lava samples have been dated at 341 to 335 million years old,362,annotated_evidence_oracle,0.39221760001964867,0.0,3.323776644446997,2.406900600064546,0.2911688000063545,0.36810169997625053,416,-2.1576523780822754,-0.1368722915649414
0.1362653208363374,2,0.0,19,2.9781378635338376,,13,M3_radius_8,318144512,56.0,musique,378,256,0.661746794623988,1.0,0.9153439153439153,346,346,0.0,2hop__10620_79092,The first,8,-6.417015075683594,-121.92328643798828,0,43352064.0,0.005753299570642412,,0.09134615384615385,0.008342600078321993,0.08323360013309866,2774,all_28,logical_intervals,378,0.7394424315009799,43352064.0,10584,0.0776956345819469,32,0.0,True,1221098496,1256194048,validation,2hop,8,8,The first\nThe first\nThe,lava samples have been dated at 341 to 335 million years old,378,annotated_evidence_oracle,0.39514190005138516,0.0,3.3831656721047234,2.364649199997075,0.28470358571835924,0.3710688999854028,416,-1.9407978057861328,0.07998228073120117
0.0,2,0.0,8,,,0,M_none,273874944,0.0,musique,0,256,,0.0,0.0,0,298,0.0,2hop__106864_80460,2017 population of the country,8,-4.77063512802124,-38.16508102416992,0,0.0,0.0,,1.0,0.0,0.0,2388,none,none,0.0,,0.0,0.0,,0,0.0,False,1217013248,1275068416,validation,2hop,,,2017 population of the country,207.77 million people,0,none,0.1548901000060141,0.0,10.32677398223707,0.7746852999553084,0.0905249285611457,0.1403643999947235,352,0.0,0.18947505950927734
0.0046063651591289785,2,0.0,8,2.0918965339660645,,11,M0_native_gist,273874944,0.0,musique,11,256,0.0,0.0,0.0,0,298,0.0,2hop__106864_80460,aconsмещ们,8,-15.543375968933105,-124.34700775146484,0,1261568.0,0.0,,0.96875,0.0,0.06336270004976541,2388,all_28,native_gist_only,11,0.14531903537655516,1261568.0,308,0.14531903537655516,11,0.0,True,1212001792,1272971264,validation,2hop,,,aconsмещ们\n\nlicosмещ们,207.77 million people,11,annotated_evidence_oracle,0.36021259997505695,0.0,3.4869409267902376,2.294274599989876,0.2759439857077918,0.3617879000958055,352,-10.772740840911865,-10.583265781402588
0.1474036850921273,2,0.0,8,2.855067457471575,,11,M1_whole_parent,273874944,0.0,musique,352,256,0.5853314133627074,1.0,0.8465909090909091,298,298,0.0,2hop__106864_80460,The country,8,-4.960110187530518,-39.68088150024414,0,0.0,0.0,,0.0,0.0,0.0,2388,all_28,selected_chunks,352,0.6952309831976891,0.0,9856,0.10989957615467054,54,0.0,True,1219227648,1272971264,validation,2hop,,,The country\n\nThe country\n\nThe country,207.77 million people,352,annotated_evidence_oracle,0.3232270000735298,0.0,4.823406060473019,1.6585789999226108,0.19650772857546275,0.2824021999258548,352,-0.18947505950927734,0.0
0.12479061976549413,2,0.0,8,2.772050367934363,,11,M3_radius_0,273874944,56.0,musique,298,256,0.6933091527649334,1.0,1.0,298,298,0.0,2hop__106864_80460,The country of the country of the country,8,-4.144809722900391,-33.158477783203125,0,34177024.0,0.0048012001207098365,,0.15340909090909094,0.007579599856399,0.06692770007066429,2388,all_28,logical_intervals,298,0.6933091527649334,34177024.0,8344,0.0,0,0.0,True,1218275840,1272971264,validation,2hop,0,0,The country of the country of the country,207.77 million people,298,annotated_evidence_oracle,0.3615773000055924,0.0,3.561111205689309,2.246489799930714,0.2665909285756892,0.3797552000032738,352,0.6258254051208496,0.815300464630127
0.12814070351758794,2,0.0,8,2.754686955894743,,11,M3_radius_2,273874944,56.0,musique,306,256,0.6554121736969266,1.0,0.9738562091503268,298,298,0.0,2hop__106864_80460,Let's 2017 population,8,-4.587470054626465,-36.69976043701172,0,35094528.0,0.0051799999782815576,,0.13068181818181823,0.007334200316108763,0.07072399987373501,2388,all_28,logical_intervals,306,0.6869001888803073,35094528.0,8568,0.0314880208212084,8,0.0,True,1218417152,1272971264,validation,2hop,2,2,Let's 2017 population,207.77 million people,306,annotated_evidence_oracle,0.36437510000541806,0.0,3.4824476802236335,2.297234799945727,0.27569397141425206,0.36680930003058165,352,0.1831650733947754,0.37264013290405273
0.13149078726968175,2,0.0,8,2.7518899185316905,,11,M3_radius_4,273874944,28.0,musique,314,256,0.6446037186043603,1.0,0.9490445859872612,298,298,0.0,2hop__106864_80460,Let's,8,-4.714545726776123,-37.716365814208984,0,36012032.0,0.004130500135943294,,0.10795454545454541,0.006992399808950722,0.06935059977695346,2388,all_28,logical_intervals,314,0.6980912493807929,36012032.0,8792,0.053487527483542054,16,0.0,True,1218557440,1272971264,validation,2hop,4,4,Let's\n\nLet's\n\nLet's,207.77 million people,314,annotated_evidence_oracle,0.36849100003018975,0.0,3.629938809611714,2.203893900034018,0.2645476142809327,0.3513915999792516,352,0.05608940124511719,0.24556446075439453
0.13484087102177555,2,0.0,8,2.7865254410675595,,11,M3_radius_8,273874944,28.0,musique,322,256,0.6143613149012838,1.0,0.9254658385093167,298,298,0.0,2hop__106864_80460,Let's,8,-5.114831924438477,-40.91865539550781,0,36929536.0,0.004163599573075771,,0.08522727272727271,0.007662600371986628,0.06866499967873096,2388,all_28,logical_intervals,322,0.6885365120002201,36929536.0,9016,0.07417520109031882,24,0.0,True,1218699264,1272971264,validation,2hop,8,8,Let's\n\nLet's\n\nLet's,207.77 million people,330,annotated_evidence_oracle,0.37012819992378354,0.0,3.5953826478533064,2.2250760999741033,0.2673608571557062,0.3529732999159023,352,-0.34419679641723633,-0.15472173690795898
0.0,2,0.0,8,,,0,M_none,484556800,0.0,musique,0,256,,0.0,0.0,0,181,0.0,2hop__107185_64006,The population of the country for Bâ,8,-2.139084577560425,-17.1126766204834,0,0.0,0.0,,1.0,0.0,0.0,4225,none,none,0.0,,0.0,0.0,,0,0.0,False,1220809728,1275068416,validation,2hop,,,The population of the country for Bâ,30% to 65%,0,none,0.161432099994272,0.0,10.526106652245579,0.7600151000078768,0.08770858571265958,0.1450611000182107,224,0.0,1.5436623096466064
0.0016568047337278107,2,0.0,8,2.038244366645813,,7,M0_native_gist,484556800,0.0,musique,7,256,0.0,0.0,0.0,0,181,0.0,2hop__107185_64006,мещ,8,-9.663667678833008,-77.30934143066406,0,802816.0,0.0,,0.96875,0.0,0.03811639943160117,4225,all_28,native_gist_only,7,0.13088114867319486,802816.0,196,0.13088114867319486,7,0.0,True,1216489472,1262485504,validation,2hop,,,мещ\n\nмещ\n\nмещ\n\nмещ,30% to 65%,7,annotated_evidence_oracle,0.3461606999626383,0.0,3.8244974454939653,2.091778100002557,0.2367182428549443,0.43409949995111674,224,-7.524583101272583,-5.980920791625977
0.05301775147928994,2,0.0,8,2.6459837513310567,,7,M1_whole_parent,484556800,0.0,musique,224,256,0.534380412527493,1.0,0.8080357142857143,181,181,0.0,2hop__107185_64006,The Black Death is a country for the,8,-3.6827468872070312,-29.46197509765625,0,0.0,0.0,,0.0,0.0,0.0,4225,all_28,selected_chunks,224,0.6853946926338332,0.0,6272,0.15101428615993687,43,0.0,True,1222307840,1262485504,validation,2hop,,,The Black Death is a country for the,30% to 65%,224,annotated_evidence_oracle,0.2835328000364825,0.0,5.34663147514835,1.4962691999971867,0.17683320000235522,0.25781079998705536,224,-1.5436623096466064,0.0
0.04284023668639053,2,0.0,8,2.546969392469951,,7,M3_radius_0,484556800,56.0,musique,181,256,0.6707285270094872,1.0,1.0,181,181,0.0,2hop__107185_64006,**1**. The 10,8,-3.3637657165527344,-26.910125732421875,0,20758528.0,0.006588200223632157,,0.1919642857142857,0.006024400121532381,0.05144650023430586,4225,all_28,logical_intervals,181,0.6707285270094872,20758528.0,5068,0.0,0,0.0,True,1220163072,1262485504,validation,2hop,0,0,**1**. The 10,30% to 65%,181,annotated_evidence_oracle,0.3459694000193849,0.0,3.777295207381065,2.117917599971406,0.25381835714714335,0.3406177000142634,224,-1.2246811389923096,0.3189811706542969
0.04473372781065089,2,0.0,8,2.532213479280472,,7,M3_radius_2,484556800,56.0,musique,189,256,0.6422741881438664,1.0,0.9576719576719577,181,181,0.0,2hop__107185_64006,**1** the,8,-3.4462320804595947,-27.569856643676758,0,21676032.0,0.005997400032356381,,0.15625,0.005863300058990717,0.052518299547955394,4225,all_28,logical_intervals,189,0.6778701426727431,21676032.0,5292,0.03559595595912209,8,0.0,True,1220346368,1262485504,validation,2hop,2,2,**1** the\n\n**1,30% to 65%,189,annotated_evidence_oracle,0.34996060002595186,0.0,3.7167924917569306,2.1523934999713674,0.2590048714274807,0.3385349999880418,224,-1.30714750289917,0.23651480674743652
